id,comment,replies,title,labels,political,religion,other,date,time
UgwJpqcrbHDU6VTXrrt4AaABAg,I fell sorry for that guy I would sue her for a years rent,"['Lmao dat was quality🤭', '😅😅', 'I found the incels 😒', 'Jessica Brinson You are just mad because you don ’ t have a penis Shut up and sit down -COMANCHE NATION', '@ Johnathan M. uhhhh no']",black man asked to leave his own pool,0,0,0,0,5/9/19,22:33:36
UgxyHnxGrdqobwTvh5l4AaABAg,I don't get why some people are on the lady side literally just a girl selling some water like come on it's just water,"['@ Ms AmericanHorse Ok', ""Smitty Weston YOU DO N'T KNOW WHAT THE HE 'LL YOU ARE TALKING ABOUT . PLEASE ! ! ! !""]",woman who called police on black girl selling water,0,0,0,0,8/19/19,17:18:02
UgicULmmGRzweXgCoAEC,All she said was Adios that means gooodbye n she is latina FUCK THE judge mufucka never loved us,"['ah thanks that makes sense : - )', ""You do n't pay 10k - you can apply to have the court hold 10k in exchange for bail . When you return for the trial you get the 10k back .""]",judge flips out after getting flipped off,0,0,0,0,12/13/13,1:15:28
UgjLMaOppqjUY3gCoAEC,You can't wth! She is Hispanic! Adios means goodbye. You can't do that. It's not fair!,"['DementedButtHole lol', 'he does look like my cat button', 'DementedButtHole loooolllllllll wtf loooll', 'lol.literally ! ! ! !', 'DementedButtHole i hope you die rich asf']",judge flips out after getting flipped off,0,0,0,0,2/17/16,1:02:31
UgwlhFJ1JNyXfYFoIcx4AaABAg,You can see the mom telling the TRUE,"[""Times changed . You probably only charged a nickel , and not $ 2 a bottle for generic water that 's $ 2 for 24 . Even Walmart does n't price gouge people that much .""]",woman who called police on black girl selling water,0,0,0,0,7/9/18,18:52:34
UggE_EIdAyygi3gCoAEC,"meanwhile in reality- Hillary sells guns to ISIS, Steals from the American people and haitian, corrupts the fbi, destroys evidence, looks down on Catholics and evangicals, murders whistle blowers , corrupts the media. Go read wikileaks.",['BlackAcesBlackEights we see what The lord will do ? He is all power full .'],donald trump vs. hillary clinton town hall debate cold open - snl ,0,1,0,0,10/16/16,23:25:35
Ugg4iltxpjM4z3gCoAEC,Baldwin's Trump is so spot on it's hilarious....and that bottom half schtick by Che....I was rolling,"[""It 's like 75 % accurate imo"", 'and Naftul Zvi is a tool']",donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,10/2/16,9:52:26
Ugz7fpDRNHf20K8U9wZ4AaABAg,My daughter did that I’d give her a medal,"['Jaclyn Tamura shut yo mouth ling ling', ""Rai Kai when I watched the video ... the little girl was n't that loud at all . .."", ""You know lemonade stands are closed because they do n't have permits ."", 'Patti Thompsett I saw it posted that Country Time lemonade folks are actually helping people who get fined for having lemonade stands . Thought that was pretty cool .']",woman who called police on black girl selling water,0,0,0,0,6/25/18,22:56:28
UgzBFrq0D2BMA6bTsod4AaABAg,"Her speech: Lie lie, lie, deceive, play the victim, lie, lie some more
Her audience: WOW AMAZING! YOU ARE LIKE A FEMALE MARTIN LUTHER KING! WE BELIEVE YOU AND WILL SLAUGHTER AND BEHAD ANYONE WHO STANDS AGAINST YOU OH PRECIOUS MUSLIM WOMAN YAY!","[""Give me a verse in the quran that 's misogynistic please so I can read it myself thank you"", 'Well Ruthvik if you are a Hindu then you have forgotten about Draupadi and if your are a Christian then you have forgotten about Mother Mary ... either way you are just a man with prejudice and double standard ...', ""And there is nothing as violence ... I do n't know what you have read ... do n't talk anything ..."", '@ Marhaba M your language shows a perfect example of a muslim online being confronted with the truth , islam should be abhorred', 'Ruthvik hadiths are rumours and have u finished Quran if not stfu and read if u want a proper answer it cake say in one verse “ men are leaders women aren ’ t ” a few verses after “ but it all is based on character for god loves all and respects all as should u to everyone ” this is called cherry picking read the Quran please']",what islam really says about women | alaa murabit,0,0,1,0,3/14/18,16:33:20
UgisBN4OeD9LBXgCoAEC,"Hillary: ""If you can't get into bed with Bernie you'll wake up in bed with Trump.""

HA!",['Kenny Andrews more like couldn ’ t beat the Russians'],democratic debate cold open - snl,0,1,0,0,11/10/16,16:21:47
Ugy4rSfZ39CeX8bhRYZ4AaABAg,The problem is the politicians not the religions,"[""@ Top Global 43 Harith I did n't get your point but what my point was that whenever they see a comment like that , they rush over there and start asking them to accept Islam ! You 'll see lots of examples , just see the comments !"", 'Really ? As a BIGGEST muslim population country i never see a kind like that , its prohibidden for us to lie and pretending to pretending not a muslim thats the biggest sin of muslim and surely no muslim Will do that .']","islam, judaism, and christianity - a conversation",0,0,1,0,12/6/19,15:57:04
UgywJWklFcoHQV8BEgd4AaABAg,what is WRONG with people geeesh,['But then he wouldn ’ t have anything to complain about and lose the extra attention . ( That ’ s part of being black ) .'],black man asked to leave his own pool,0,0,0,0,3/1/19,3:23:08
UgwTJ0so81uIe1CxsGp4AaABAg,Translation: I got my job because I'm a black woman. I think I'm above the law.,['are you serious ?'],police pull over florida state attorney,0,0,0,1,11/23/17,0:53:58
UghF-l0ywQmmDHgCoAEC,kind off misleading i was expecting the Judge to really flip out,"['THE WAY SHE SAID WAS BITCHY', ""Sometimes it 's not what you say , but how you say it ... ."", '@ Oscar Funk This is a thread based on an American court hearing .']",judge flips out after getting flipped off,0,0,0,0,7/13/16,18:25:05
Ugw9zNvUC_FzHTzpETZ4AaABAg,"Everyone: *breathes*
Permit patty: Wait thats illegal","[""@ Raina Moon Well you known that when u moved into a place where 's there 's That there 's people living there with kids Than you and this other lady should move into a place where there are no kids""]",woman who called police on black girl selling water,0,0,0,0,8/2/19,3:44:46
UgwuywMBnZwGEeam39R4AaABAg,"Isis means, Israel secret intelligence service.","[""Just look at how christianity and judaism dont make sense comparing to Islam and you 'll find what the answer is"", 'So well argumentated', 'i think theyre converting']","islam, judaism, and christianity - a conversation",0,0,1,0,6/12/19,11:14:54
Ugw7EGggaDaVfmCLK014AaABAg,Can he really do that? Seems personal instead of being an enforcer of the law,"['The judge is also hispanic : ) So race clearly has nothing to do with it , I also stated that I do not support her actions . I support and treat everyone equally : )', 'Did you not here how the way she said it', ""The judge did n't escalate anything , she was the one who escalated it from the get go before she even said Adios , you sound as if the judge should shut up and let her have her way , nice entitled attitude ."", 'Valentina Martinez she should have left her attitude at door and just walked away with 5000 dollar bail . maybe she took something away from that and maybe will help her later in life to make a good decision .']",judge flips out after getting flipped off,0,0,0,0,11/10/17,0:34:44
Ugj5M2nUTs3c6ngCoAEC,Alec Baldwin does an epic Trump 😂😂😂😂😂,['Talk'],donald trump vs. hillary clinton town hall debate cold open - snl ,0,1,0,0,10/19/16,1:39:11
UgwzzvPcf5mTK1Lf6ht4AaABAg,Bhad baby back then been like,"['@ Wiser Kid ILY2', '@ Kalyan Gondrala ily', 'not as much as you , @ Wiser Kid : - )', 'Are you high ?']",judge flips out after getting flipped off,0,0,0,0,3/28/19,1:40:42
UgzxaTrnueQf3RFP9xR4AaABAg,"Bantu man has three places in modern civilization... football field,, basketball court,, prison cell.  His IQ is 60... do you understand?","[""It would happen the same to a white man , do n't get your panties in a knot to defend someone just because he 's of color . He 's not getting any kind of different treatment ."", 'The trial was over fool']",judge orders suspect to have mouth taped during sentencing,0,0,0,0,9/17/19,21:23:39
UgwxSj1e6DsTlGdRxR94AaABAg,It's funny because in 1984 when Ghostbusters   came out you didn't see Ernie Hudson aka Winston Zedmore trash talk President Reagan. Leslie Jones and I don't mean this clip,"['and back in *FRONT*', '@ Charllee Dodson *I did too ... *', 'That was sooo freakyy 😳😂😂', 'Yup.. and then the Jaws music . I was gone . Rolled on the floor for an entire minute .']",donald trump vs. hillary clinton town hall debate cold open - snl ,0,1,0,0,9/17/18,4:18:03
UgxAFQRaeefehLc8T4V4AaABAg,Why do these callers have the same look?,"['blendedtonesable no one cares about BBQ Becky crying either', ""I know who cares about her crying where I 'm from Willow Grove PA we would have busted windows out of her house and she would have never know who did it she would have to move"", ""Is that ENGLISH you 're speaking ?"", 'WHERE IS HER TEARS ? # NENELEAKESVOICE']",woman who called police on black girl selling water,0,0,0,0,7/23/18,5:13:28
UgwUuN910h2NTQym-Wp4AaABAg,"Shes cute so shes used to acting all cute and getting her own way, just didn't work with the judge.",['Maybe it seems that way because you either don ’ t understand how the process works or you are miss characterizing what happened . Or both .'],judge flips out after getting flipped off,0,0,0,0,11/25/19,20:43:41
UgyykevqHucbep6hXyZ4AaABAg,So that means she is above the law,"['Keep it real tv being black has nothing to do with it 🙄🙄🙄🙄', '🤣', 'Keep it real tv Lmfaooo 😂😂😂😂😂', '@ Mister Drummings thank you you and a handfull of people in the comment section looking at this from a non biased standpoint', 'You ’ d think with all this black victim we be oppressed talk , after 160 years of being free to move elsewhere some of you would have done it . Must love that oppression !']",police pull over florida state attorney,0,0,0,0,7/10/19,23:42:50
UgjV-8jK3Vw28ngCoAEC,Well I mean you can't just assume that the money they gave you is a tip. But that doesn't excuse their actions.,"['+Jeffrey Bravo Not really . The pizza came to the US with Italian immigrants but has been invented much , much earlier .', '+tarkineWild umm you know pizza was created in America by Italians immigrants ( Americans ) .', ""Naw I do n't eat that nasty CNN Hilary Clinton pizza""]","pizza delivery guy gets insulted, internet gets revenge",0,0,0,0,4/28/16,10:04:37
UgyruVHoyen9ivzyfKB4AaABAg,"Judaism doesn't require any people to convert. To have a portion in Heaven all you need to keep is the seven noahide laws.


https://www.chabad.org/library/article_cdo/aid/62221/jewish/The-7-Noahide-Laws-Universal-Morality.htm","['@ Muhammad Al-Shehri There is no relationship between Islam and Christianity . Muslims and Christians can and must be brothers but Christianity has nothing in common with Islam , nothing .', 'Because Islam is the logical next step after christianity , just as the christianity was the logical next step after judaism', '😂😂😂😂😂 you are just right !', '@ Psalms Cunningham ?', ""@ maurizio minni It 's Qu'ran""]","islam, judaism, and christianity - a conversation",0,0,1,0,7/11/19,16:46:51
Ugy_Ys5x6OnWiS63Fz14AaABAg,A classic example of people abusing their authority.,['Imagine actually defending her Yes they do exist'],judge flips out after getting flipped off,0,0,0,0,3/20/19,13:32:33
UgzttdlAEe_nPb1NoX94AaABAg,Remember when SNL used the baby gloves when portraying Hillary. How did that work out for ya.,"[""Boris Johnson does n't seem like a bad choice .""]",donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,11/24/19,22:10:06
UgyGBXmPPOhuENvRXH54AaABAg,Most amazing is that the cop knows how to write.,"[""I know lots of people with tinted windows who are neither gang bangers nor state attorneys ... I do n't think window tint says who you are as a person..""]",police pull over florida state attorney,0,0,0,0,10/24/18,15:17:32
UgyDrhT0YSC6r4lsfbB4AaABAg,This is the exact reason why we are called the believers. Though there might a lot of things that doesnt make sense in the Quran. We still choose to believe it. Why? I dont know to be honest. But i truly believe in Allah and my Prophet Muhammad.,"['You clearly have no idea wnat ignorance means .', 'How ?']",the scientific mistakes of the quran,0,0,1,0,7/7/19,9:18:42
UgwtAe7e-cCipILCokN4AaABAg,Feeling proud to be muslim after watching this comment section,['the special day for Muslims is every Friday when we have Jumuah ( basically a sermon and pray at the mosque ) . There ’ s also Saturday and Sunday school for little kids . I think all religions have their special day and religious classes lol'],"islam, judaism, and christianity - a conversation",0,0,1,0,10/5/19,14:17:40
Ugx3dzRsHjinPxoLcDp4AaABAg,"Wow these folks are so eyes wide shut, what they’re failing to understand is the Muslim end game is their death and when that day comes their heads too will fall upon the sword of the cult called Islam",['good nazis ?'],sam harris and bill maher debate radical islam,0,0,1,0,4/29/19,11:49:24
UgzyrU6AZqh1ff6Fe194AaABAg,"Todo el debate intentaron contradecir y hacer caer es su juego de palabras para conseguir la nota o la escusa para desacreditar el movimineto del Lic. Andres Manuel, pero con que clase y estilo atendio y respondio a todo.   apesar de que a Marin casi le revienta la cabeza de corajes jajaja que pena que la dama ahi presente se viera tambien muy mal siguiendo el juego de sus compañeros carroñeros","['Jesus Moreno exacto , da solo propuestas incompletas que no sabe que una reforma tiene frutos de uña día a otros son años , cómo cree que quitar la mayoría de las reformas es la solución y quiere hacer tantas cosas sin ver el presupuesto , el gasto que no alcanzaría jamás', 'Jesus Moreno lo bueno que pocos piensan como tú por qué por donde le veas la mayoría apoya a AMLO', 'en un buen punto analitico lastima que no todos lo vemos así']",revive el debate de andrés manuel lópez obrador,1,1,0,0,3/23/18,21:51:47
Ugwx0tvmk0XxVjV_7y14AaABAg,She's hot,"['I completely agree . This was personal and he implemented it into court . Yes the girl is x and y however , he misused his power .']",judge flips out after getting flipped off,0,0,0,1,4/10/19,17:57:13
UgygWlfqcEiBOVlptud4AaABAg,Since when is saying adios an offence? Ego tripping judge,"[""Snail 's pace .""]",judge flips out after getting flipped off,0,0,0,1,7/25/19,19:26:17
UgjlmlDZlAsqvXgCoAEC,I love watching these wwyd videos but the more I watch the more upset I get but I can't stop..,"['They already did that', 'Nothing would happen to them .']",black customer racially profiled in high end store,0,0,0,1,11/29/16,20:54:22
UgwE_UO3355VkAjvk454AaABAg,"JAJAJA 100% AMLO 2018. Estos lacayos del PRIAN y su teibolera barata, se la pellizcaron. No cabe duda que entre más lo atacan, más lo fortalecen. La ciencias políticas y la historia es su mejor arma, contra los tecnocratas arrastrados, y los chayoteros se valen de pura falacia porque no saben argumentar. VIVA ANDRES MANUEL LOPEZ OBRADOR Y BENITO JUÁREZ GARCÍA!!!","['A esa Azucena obviamente la contrataron por su fisico . Desafortunadamente hasta en el campo laboral una mujer bella le gana a la inteligente . Lo bueno es que en el gabinete de AMLO no hay mujeres modelo y sin sesos . Hay mujeres muy inteligentes .', 'pancho martinez esa esta alli por que ya sabes a de andar con el jefe , preparacion no se le ve jajajaj .']",revive el debate de andrés manuel lópez obrador,0,1,0,0,3/22/18,10:02:10
Ugyu5F7amdOWuQER9BZ4AaABAg,Yeah maybe don’t do that to your judge,"[""She said `` adios '' , which means `` goodbye '' in Spanish""]",judge flips out after getting flipped off,0,0,0,1,4/6/19,4:58:31
Ugw6HMFNzd5E7nKPg0N4AaABAg,"I'm glad he spoke up
You can tell the judge was mad when
he mentioned god
That only god can judge 
And I bet that messed with the judges ego a bit","[""@ Penguin of Death Nice try ; tell me you do n't know a typo when you see one ? LOL ! You are too desperate for words ."", ""That 's rich coming from someone who ca n't even spell 'many '""]",judge orders suspect to have mouth taped during sentencing,0,0,0,1,8/22/19,1:31:56
Ugw8TB-ZCI7Q90pc14h4AaABAg,Isn’t that the same woman that didn’t let a black man inside his apartment,"['@ Joanna Davis Not really ...', '😂😂😂😂😂🔥🔥🔥🔥', 'Over seasoned and burnt is really nasty ! ! 🤢and the meat gets narrow mined and violent !']",woman who called police on black girl selling water,0,0,0,1,11/2/18,1:59:08
UgzPUhLrfTqkKn8rbFx4AaABAg,This has never stopped.  But now with video;  we can observe and record them.,"['@ Samuel Simons your daddy is obviously lacking brains . He must be intimidated by intelligence .', 'They want the BBC', 'The target white men as well', '@ John King . Large and in charge .', 'Its not just black men targeted . Its women and children to . Look at the one calling police on the little girl for selling lemonade . Or the woman that assaulted the boy at his apartment pool .']",black man asked to leave his own pool,0,0,0,1,7/12/18,18:12:20
UgxUVNOxG-OLl1KQTU94AaABAg,"0:45 
Ya mean his lil sister
She like 8","['Poor guy ... always getting blamed by religious hypocrites .', '@ Mosuda You look like you shoot up heroin .', 'Lol he ’ s all like “ whoa , don ’ t bring me into this ”', 'Bitter Lots 69th like on ya comment booyaa']",racial remark during high school graduation shocks crowd,0,0,0,1,10/28/19,4:33:28
UgzJm3SNQ02HwPJmE4F4AaABAg,Drown that cow in the pool problem solved.,['Goku Son I hate people who knowingly falsely call racism .'],black man asked to leave his own pool,0,0,0,1,12/26/18,9:05:41
UgxgqFd83XtEZIY1i8d4AaABAg,You all know God exists. Change and believe in Jesus Christ.,['All hat & no cattle . ( All mouth & no evidence . )'],richard dawkins: 'somebody as intelligent as jesus would have been an atheist',0,0,1,0,4/9/19,18:25:31
UgzSd41kQKkAxWhkLaF4AaABAg,"Alhamdullilah, Am a proud Muslim from Indian Occupied Kashmir. ❤","[""King Raven YT Stfu ! Jesus ai n't God and in fact the son of God .""]",the differences between islam and hinduism,0,0,1,0,1/21/19,2:54:35
UgzZtxNFomDk6sGpNoN4AaABAg,2 adios  2 different reactions,['She acted ... he reacted . For every action there is a reaction .'],judge flips out after getting flipped off,0,0,0,1,8/15/18,15:26:45
Ugwj-ZP93SYhKxnZ9yV4AaABAg,Ben Affleck should stick to making bad movies and drinking whisky. He doesn’t have the intelligence for debate. Reminds me of one of those ANTIFA idiots that have no idea why they are outraged.,"[""`` eats itself '' by having disagreements""]",sam harris and bill maher debate radical islam,0,0,1,0,6/8/19,17:44:24
Ugzr-v5q0OJsame_gat4AaABAg,They don't pay public defenders enough to deal with dipshits like this,['Thank you . Just remove him from the courtroom but this was wrong .'],judge orders suspect to have mouth taped during sentencing,0,0,0,1,7/11/19,12:09:46
Ugxykl4gmxzcsDTRZFF4AaABAg,"I would have came back at night, smashed all the windows and burn the company to the ground",['IBradFrazer pizza from the street pizza at an actual pizza place is pretty good looking'],"pizza delivery guy gets insulted, internet gets revenge",0,0,0,1,5/31/18,3:07:44
UgyO5kglVwbZUE2xQ7B4AaABAg,"Just because there's an old book written with profound words that confuse common people, doesn't mean it's true. If you wanna prove god. Tell him to come down here and saw a lady in half where we can see it and put her back together again. Then I'll entertain the idea of a creator","[""*_ '' Lord , Liar or Lunatic , eh ? `` _* Someone been reading C.S.Lewis ? There is a *fourth* possibility ( ignoring the mythicist position and the fact that reports of Jesus ' words & actions could all be legendization ) - that *Jesus was just mistaken . * He was no doubt fully conversant with the scriptures , the prophecies therein , his lineage and people 's expectations - and , possibly , was completely convinced of his identity - but was in fact completely *wrong . *""]",richard dawkins: 'somebody as intelligent as jesus would have been an atheist',0,0,1,0,7/13/18,19:15:54
UgxnkOyA2Zs1a3RNID14AaABAg,"My family comes from Bahrain and Saudi. Most of us did not make it out, to the US. I lived through so much... but what kept me together as a Muslimah was the Qu'ran. I know the Prophet Muhammad (PBUH) was right about us, about our equality with men. Now we just need the other men to realize this.",['She would need to be better educated for that .'],what islam really says about women | alaa murabit,0,0,1,0,9/24/19,5:50:30
UgwU9n38FNywjSqTFDx4AaABAg,LMAO 😂 so she thinks because she's the state attorney and because she's black she deserves special treatment nope don't think so you get stopped just like anybody else I don't care if I was a cop anybody and everyone is a suspect until proven otherwise....,['I agree.. 😂'],police pull over florida state attorney,0,0,0,1,6/27/19,6:43:17
UgzVESWUJoCQr9DPxhx4AaABAg,I would have given her 60 days in jail with a sex offender as her cell mate..,"['You do know he ’ s Cuban-American and so is she ... so tell me how ’ s he being racist ?', 'Racist ? You got ta be joking lmao', 'Racist ? How do you figure ?', 'Racist ? How do you figure ?']",judge flips out after getting flipped off,0,0,0,1,11/24/19,16:29:10
UgzfSH6ofQlnd3LCKPZ4AaABAg,"Its sad that a comedy skit gets more clout,  as opposed to the real debate that went on against Donald Dump vs. Hilarious flippin....","['democrats', 'Like in 2018 midterms .']",donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,1/31/19,6:07:15
Ugx6y2QmU8oiFU3NoWh4AaABAg,Im an agnostic.  Im not sure there isn't an Easter bunny,"[""@ Bravo Khan : you have the wrong sum - try this one : 0 = ( +1 ) + ( -1 ) from empty space , matter and anti-matter can appear - but where 's all the anti-matter I hear you say ? livescience [ dot ] com/63907-misbehaving-neutrinos-why-universe-exists [ dot ] html"", 'Nobody claims anything came from nothing , stop using strawman arguments .']",richard dawkins: 'somebody as intelligent as jesus would have been an atheist',0,0,1,0,12/30/18,2:32:53
UggJq_wdK_n8m3gCoAEC,Make sure to go out and vote on Nov 35,"[""supermariofan03 Saturday Night live is comedy , not news media . There do n't need to be held on the same standards ."", 'Big Swings AHAHAHAHAHAHAHAHAHA', 'Big Swings The pol patterns are the same as with brexit ; )', ""Oh yeahhh , Trump 's gon na win California . New York too . Lmao""]",donald trump vs. hillary clinton town hall debate cold open - snl ,0,1,0,0,10/24/16,0:26:36
Ugz1KiGs1tgdyqTEHMh4AaABAg,Some people just have no self-awareness. Her IQ is probably her age.,"['no . freedom of speech does not , nor did it ever , extend to disrupting court .']",judge flips out after getting flipped off,0,0,0,1,5/29/18,0:42:20
UgyANLGweqb7CDgaapZ4AaABAg,"Bruh when I heard my last name ""soto"" i freaked out LMAO","['Ok. You guys both owe me five grand . Deal with it . 🤔', ""Bail is set at an amount reasonably calculated to ensure a defendant shows up . if you refuse to be serious in court , the court might set your bail higher than it normally would . what 's the problem ?"", 'Dude ... you think that he was being about himself ? People these days need to show more respect .']",judge flips out after getting flipped off,0,0,0,1,12/25/18,4:08:31
UgwYLQrJq7LM3ZjGH1d4AaABAg,"Islam wasn't founded 1400yrs ago, 
And it was not founded by prophet Muhammad SAW

The day Prophet Adam pbuh kept his foot on Earth, Islam was there,
Every prophet bought the same msg
 Please make a video on Islamic facts about
Facts on Prophet 
and facts on Quran","['@ Viky Dutta wives ke maamle mai humare prophet tumhare bhagwaan ke saamne kahi nahi tikte , kisi 15k koi 3 koi 6 to wives ke hisaab se unke character decide kare', 'HI VIKY DUTTA , TELL ME : WHO IS YOUR CREATOR ? ? ?', 'Dude u yourself make god by making statue']",the differences between islam and hinduism,0,0,1,0,1/14/19,11:16:16
Ugx0mYB_mta5nuWFvYx4AaABAg,Creationism is a focus on pre-college education because their tomfoolery is not worthy of any academic respect at the University level.,"['science just explains things previously thought to be divine magic', 'DeathCreationist this is the reason why science and religion are mutually exclusive ideas . Religious people say it explains everything , but every time science explains something they just move on to the next unknown . Science needs evidence ... religion just says it has evidence then when proven wrong it says it ’ s unknowable .', ""@ Kristopher B I agree , however what if the form of evidence that we require as a species is n't compatible to understand a complex thing such as God ? God is supposed to be transcendent and seemingly not aligning with humanistic regulations ."", 'DeathCreationist evidence is not open to interpretation . It has to be logical and reproducible . A book is evidence for nothing scientific . Literary or historical sure . I have little doubt somebody named Joshua existed a little over 2000 years ago . But that ’ s zero evidence for divinity . First you would have to prove gods ( of any sort ) exist . Then you have to prove yahweh exists to get to Old Testament times . Then if want to decide which of judiasim , christianity , or islam is correct need evidence of whether jesus was a god or just deified by his followers . Like many many other people have been throughout history . Surely not all are gods . Millions of Scientologists believe lronhubbard was a god and spoke with the head god . Even have a book that ‘ proves ’ it . Why are Christians right and they ’ re wrong ?', ""@ Kristopher B I believe our methods to determine what 'evidence ' truly is , could be flat out wrong . I find it logical that we ca n't understand God , as why should we be able to using humanistic methods ? Evidence is required to believe in such , although this really does depend on what we call 'evidence ' in the first place .""]",militant atheism | richard dawkins,0,0,1,0,5/14/19,0:12:53
UgxZ8apXzw6eE1_7OPV4AaABAg,"I'm tired of seeing my fellow Americans with color being shot,bullied,or accused of doing something.","['Alistair duh', '@ Sammy Bologna r u 0:56 ur telling me his legs are black ?', 'he is', 'Alistair are you blind ?', 'Alistair You good ?']",black man asked to leave his own pool,0,0,0,1,12/11/18,20:45:51
UgxN7BSJesZgbTI-xEB4AaABAg,they understand time behind bars!,['Her choice of languages wasnt the issue . The issue was with her attitude'],judge flips out after getting flipped off,0,0,0,1,6/1/19,12:38:57
Ugz-Cyczky8gv3mdSHJ4AaABAg,Everybody giving hate in the comments to someone who dedicated their life to improve women’s rights. Speaks a lot about y’all misogynistic sick minds.,"[""It does n't say branch , it says bunch .""]",what islam really says about women | alaa murabit,0,0,1,0,11/2/19,15:02:03
UgzMEkFOTmOKyXtj0z14AaABAg,So saying good bye in spanish is a crime in the usa?,"['@ Niros Shar yeah', ""If it 's a man u say the same ? ?""]",judge flips out after getting flipped off,0,0,0,1,7/25/19,19:56:39
Ugj4AYfp7NfH5ngCoAEC,State Attorney should not have tint on her car...she should know the law...,['James Willyard And you know this how ? Did she say it verbally ? Come with the facts . Not what you wonder or think . Because anyone can do that .'],police pull over florida state attorney,0,0,0,1,7/29/17,20:52:11
UgyMpmUEgleHP6YRqTl4AaABAg,They did elect Hitler. A Hitler with his hands tied. But Hitler none the less.,['Candace Owens is using her platform to MOCK slavery ... this woman is a hired actress and her ancestry is British ... not a descendant of American Slavery . There are African Immigrants on social media pretending to be us ... I guess ANY BLACK FACE WILL DO !'],"panelist cries discussing racism, republican party",0,0,0,1,7/12/18,14:43:37
UgyMOvGMZjyvTalvUQZ4AaABAg,"she's a cutie , love the accent 😪",['EXACTLY ! ! GOOD JOB ! ! : ) )'],judge flips out after getting flipped off,0,0,0,1,8/31/18,18:30:57
UgygfzjxlKm0WjGibUF4AaABAg,"Funny that she looks shocked when the bail went up from 5000 to 10000, but so calm when she got 30 days in jail.  Girl sure loves her money.  LOL",['He looks like Santa to me .'],judge flips out after getting flipped off,0,0,0,1,3/11/19,9:46:04
UgyP6Z3nYm1_MLqhf2d4AaABAg,This was a very happy happy spiritual inviting of our lives of differences but one God of faith and love I really love this thank you so much,"['James Janota resach islam the u will get ur anser its just advice have good time', '@ Muhammad Al-Shehri and Islam is logical than every religion .', '@ Muhammad Al-Shehri bro Judaism is more logical than Christianity', 'This is the summary : ) Islam is the logical next step after christianity , just as the christianity was the logical next step after judaism', ""Bro I suggest you to read Qur'an Bible and old testament you will find the truth yourself In Sha Allah . You may watch Zakir naiks videos""]","islam, judaism, and christianity - a conversation",0,0,1,0,8/28/19,1:35:01
UgxsnihiK859PUMVdF94AaABAg,Are there people still thinking this way? It's so sad.,['Robert Allain Plot twist > > The guy himself got arrested later . Seriously . Simply Google his name : Shayne Holland'],black man asked to leave his own pool,0,0,0,1,1/11/19,3:17:20
UgwSZxUzzNWJXoCoSGZ4AaABAg,See...she is called as 'white trash'..... In India inko 'papa ki pari' Naam se bulaavath hi,"['It ’ s impossible to have a judge that ’ s not bias , but yes this guy should have been more professional .', 'He was until she tried to play him']",judge flips out after getting flipped off,0,0,0,1,11/6/19,17:53:49
UgxljyEXvxuFIc-Z3HF4AaABAg,"There is no god, Only Allah...☝🏼
Allah Hu Akbar ❣️",['What ’ s there to sugar coat ? ? ?'],"islam, judaism, and christianity - a conversation",0,0,1,0,5/19/19,4:09:50
Ugx1NJDzv8WBkPK7CCJ4AaABAg,Most oldest and peaceful religion in the world is Hindu...I have proud on my religion..The Sanatan Dharam🙏,"[""@ Dula Johnstone energy forms are created by yogis ... ... Watch Sadhguru jaggi vasudevs video on consecration , vishnu avtara , energy forms . We have vishnu- 10 avtar story to teach evolutionary process of all beings . ... ... First avtar is matsya avtar fish which is water life then , tortoise which is amphibian , then wild boar wild animal , then narasimha half man half animal , then dwarf man not fully grown man , then parshuram very angry man but fully grown , then Lord rama peaceful man ( anger goes away ) then krishna who was a joyful man , then bhudda meditative man then kalki ... ... . It 's not that lord vishnu is coming to earth . Its telling how evolution of every being happens . Lord vishnu is creating power of God . Vishnu , brahma , mahesh is simular to proton , neutron , electrun . In stories we are teaching all this"", '@ Hassan khan 33 crore God and Godesses ... .. It was said when our population was around 33 million . Sages said we should treat everyone like god .', '@ Varun when you say deities..what exactly do you mean..', '33 gods is not enough oh my goodness', '@ Dula Johnstone dieties are created for hastening our evolutionary process ... ... .for intelligence , to overcome fear , to overcome desease , for assistance in meditation etc ... .. Watch Sadhguru jaggi vasudevs video on dieties or consecration . They are not ultimate god ... .. God in Hinduism is also formless ... ... People use the word God but correct word would be dieties .']",the differences between islam and hinduism,0,0,1,0,9/22/19,7:58:45
UgyaDhy4h_wp73ZHrFR4AaABAg,So sad every time audience cheers hilary clinton ... without any idea whats coming up,"['Merry good point', '@ Ish funny , I thought it was more depressing', 'Even 2 years later 🤣', 'All thanks to Alec Baldwin .', 'Perfect huh ? I love this !']",donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,12/16/17,5:40:42
